1944,Between Two Worlds,war
1944,The Big Noise,bomb
1985,Black Arrow,scar
1949,Black Magic,cagliostro
1944,Blonde Fever,donay
1944,Bluebeard,morrell
1992,The Bodyguard,bodyguard
1944,Bowery Champs,skinny
1944,Bride by Mistake,night
1944,The Bridge of San Luis Rey,pio
1944,Broadway Rhythm,winninger
1944,Buffalo Bill,daughter
1944,Bugs Bunny and the Three Bears,story
1944,Bugs Bunny Nips the Nips,rabbit
1956,Busy Buddies,baby
1944,Can't Help Singing,gold
1944,The Canterville Ghost,cuffy
1991,Captain America,skull
1944,Career Girl,city
1944,Casanova Brown,cas
1944,Charlie Chan in The Chinese Cat,stone
1944,Charlie Chan in the Secret Service,mantan
1944,Cheyenne Wildcat,meeker
1944,Christmas Holiday,mother
1944,The Climax,singer
1944,Cobra Woman,tollea
1944,The Conspirators,quintanilla
1944,Cover Girl,girl
1944,Cowboy and the Senorita,film
1944,Crash Goes the Hash,bull
1944,Crime by Night,spy
1944,Cry of the Werewolf,latour
1944,The Curse of the Cat People,friend
1944,Dancing Romeo,gravity
1944,Dangerous Passage,bergstrom
1944,Dark Mountain,mountain
1944,Dark Waters,ship sunk
1944,Days of Glory,force
1944,Dead Man's Eyes,artist
1944,Delinquent Daughters,hanahan
1944,Destiny,girl
1944,Double Exposure,city
1944,Double Indemnity,dietrichson
1944,Dragon Seed,bey
1944,Enemy of Women,col
1944,Enter Arsène Lupin,heiress
1944,The Eve of St. Mark,artillery
1944,Ever Since Venus,hutton
1944,Experiment Perilous,allida
1944,The Falcon in Hollywood,studio
1944,The Falcon in Mexico,ybarra
1944,The Falcon Out West,police
1975,"Farewell, My Lovely",girlfriend
1944,A Fig Leaf for Eve,hoffman
1944,The Fighting Lady,aircraft
1944,The Fighting Seabees,construction
1963,Follow the Boys,husband
1944,Follow the Leader,finger
1944,Frenchman's Creek,adventure
1944,Frontier Outlaws,judge
1944,Gambler's Choice,friend
1944,Gaslight,aunt
1944,Gents Without Cents,dance
1944,Girl Rush,village
1944,Goin' to Town,oil
1944,Going My Way,fitzgibbon
1944,"Goodnight, Sweetheart",romance
1944,Government Girl,hotel
1944,The Great Mike,colonel
1944,The Great Moment,surgeon
1944,Greenwich Village,hofer
1944,Guest in the House,proctor
1944,Gypsy Wildcat,gypsy dancer
1944,Hail the Conquering Hero,heffelfinger
1944,Hare Force,gee
1944,Haunted Harbor,sea
1944,The Heavenly Body,astronomer
1944,Hell-Bent for Election,car
1944,Higher and Higher,daughter
1944,Hollywood Canteen,green
1944,Home in Indiana,sparke
1944,The Hour Before the Dawn,air
1944,House of Frankenstein,castle
1944,I Accuse My Parents,night
1944,Idle Roomers,man
1944,I'll Be Seeing You,swanson
1944,I'm from Arkansas,meat packing company
1944,The Impatient Years,room
1944,The Impostor,movement
1944,In Our Time,count
1944,In Society,mrs
1944,The Invisible Man's Revenge,doctor
1944,Irish Eyes Are Smiling,gifted composer
1944,It Happened Tomorrow,story
1944,Janie,set
1944,Johnny Doesn't Live Here Anymore,york
1944,The Keys of the Kingdom,chia
1944,Ladies Courageous,pilot
1944,The Lady and the Monster,mueller
1944,Lady in the Dark,date
1944,Lady in the Death House,finch
1944,Laura,mcpherson
1944,Lifeboat,kovac
1944,Little Red Riding Rabbit,grandma
1944,The Lodger,scotland
1944,Lost in a Harem,ramo
1944,Machine Gun Mama,carnival
1944,Mademoiselle Fifi,coach
1944,Maisie Goes to Reno,flip
1944,Make Your Own Bed,whirtle
1944,Marine Raiders,lockhart
1944,The Mark of the Whistler,account
1944,Marriage Is a Private Affair,corps
1944,The Mask of Dimitrios,government
1944,The Master Race,mongrel
1944,Meet Me in St. Louis,family
1944,Meet the People,swanee
1944,The Million Dollar Cat,mouse
1944,Ministry of Fear,man
1944,Minstrel Man,dunn
1944,The Miracle of Morgan's Creek,step
1944,The Monster Maker,markoff
1944,Moonlight and Cactus,merchant
1944,Mouse Trouble,trap
1944,Mr. Skeffington,home
1944,Mr. Winkle Goes to War,winkle
1944,Mrs. Parkington,aspasia
1944,The Mummy's Curse,zandaab
1944,The Mummy's Ghost,yousef
1944,Murder in the Blue Room,mysterious murder
1944,"Murder, My Sweet",moose
1944,Music for Millions,war
1944,My Pal Wolf,army
1944,Nabonga,gorman
1944,National Velvet,jockey
1944,A Night of Adventure,latham
1944,No Dough Boys,tyrrell
1944,None But the Lonely Heart,mott
1944,None Shall Escape,grimm
1944,Nothing But Trouble,dinner
1944,Oath of Vengeance,store
1992,"Oh, What a Night",hansen
1944,Once Upon a Time,sister
1944,One Body Too Many,millionaire
1944,One Mysterious Night,blackie
1944,Our Hearts Were Young and Gay,skinner
1944,Passage to Marseille,matrac
1944,Passport to Destiny,woman
1944,The Pearl of Death,regent
1944,Phantom Lady,richman
1944,Pin Up Girl,york
1944,Practically Yours,aircraft
1944,The Princess and the Pirate,map
1944,The Purple Heart,officer
1944,The Racket Man,criminal organization
1944,Raiders of Ghost City,idaho
1944,Rationing,cash
1944,Return to Guam,man
1944,Russian Rhapsody,gremlin
1944,San Fernando Valley,cyclone
1944,The Scarlet Claw,watson
1944,Secret Command,intelligence
1944,"See Here, Private Hargrove",boot camp
1944,Seven Doors to Death,mcmillan
1944,The Seventh Cross,heisler
1944,She's a Sweetheart,mom
1944,Since You Went Away,colonel
1944,Something for the Boys,rockie
1944,Song of Russia,union
1944,The Spider Woman,spider
1944,Stage Door Cartoon,cartoon
1944,Standing Room Only,company
1944,Strangers in the Night,miller
1944,Summer Storm,fedor
1944,Sunday Dinner for a Soldier,army
1944,The Suspect,huxley
1944,Swingtime Johnny,pipe
1944,Take It Big,ranch
1944,Tall in the Saddle,rocklin
1944,Thirty Seconds over Tokyo,bombs
1944,This Is the Life,york
1944,Thoroughbreds,steeplechase
1945,The Three Caballeros,panchito
1944,Tick Tock Tuckered,night
1945,The Tiger Woman,man
1944,To Have and Have Not,johnson
1944,Together Again,news
1944,The Town Went Wild,prison
1944,Trigger Trail,greedy businessmen try
1944,Two Girls and a Sailor,perform
2009,The Uninvited,police
1944,Uncertain Glory,bonet
1944,Up in Mabel's Room,tell
1944,The Very Thought of You,new baby
1944,Voice in the Wind,volny
1944,Voodoo Man,voodoo
1944,What's Cookin' Doc?,film
1944,When Strangers Marry,york
1944,The Whistler,hit man
1944,The White Cliffs of Dover,lady
1944,Wilson,president
1944,Wing and a Prayer aka The Story of Carrier X,moulton
1944,Winged Victory,air
1944,The Woman in the Window,wanley
1944,The Yellow Rose of Texas,investigator
1944,The Yoke's on Me,farm
1944,The Zoot Cat,floorboard
1944,Zorro's Black Whip,hammond
1945,Abbott and Costello in Hollywood,lemaise
1945,The Affairs of Susan,cause
1945,Allotment Wives,whitey
1945,Along Came Jones,bandit
1945,Along the Navajo Trail,oil
1945,Anchors Aweigh,iturbi
1974,And Then There Were None,cannon
1945,Apology for Murder,man
1945,Back to Bataan,filipino
1945,Behind City Lights,city
1945,A Bell for Adano,joppolo
1945,Bells of Rosarita,farnum
1945,The Bells of St. Mary's,sister
1945,Between Two Women,blood
1945,The Big Show-Off,wrestler
1945,Blood on the Sun,condon
1945,The Body Snatcher,macfarlane
1945,Boston Blackie Booked on Suspicion,blackie
1945,"Brenda Starr, Reporter",heller
1945,Bring on the Girls,family insist
1945,The Bullfighters,muldoon
1945,Captain Eddie,rickenbacker
1945,Captain Kidd,kidd
1945,Captain Tugboat Annie,bullwinkle
1945,The Cheaters,marchaund
1945,The Cherokee Flash,sunset
1945,China Sky,thompson
1945,Christmas in Connecticut,farm
1945,Circumstantial Evidence,head
1945,The Clock,station
1945,Club Havana,club
1945,Come Out Fighting,ballet
1945,Confidential Agent,denard
1945,The Corn Is Green,moffatt
1945,Cornered,jarnac
1945,Crime Doctor's Warning,world
1945,"Crime, Inc.",reporter
1945,Dakota,devlin
1945,Dangerous Intruder,ducane
1945,Dangerous Partners,kingby
1945,Danger Signal,police
1945,Delightfully Dangerous,strauss
1945,Detour,hitchhiker
1945,Diamond Horseshoe,student
1990,Dick Tracy,boy
1973,Dillinger,dillinger
1945,Divorce,boyfriend
1945,Docks of New York,mallet
1945,Doll Face,face
1945,The Dolly Sisters,department
1945,Don't Fence Me In,tune
1945,Draftee Daffy,demon
1945,The Enchanted Forest,uncle
1945,Escape in the Desert,escape
1945,Escape in the Fog,dream
1945,Fallen Angel,pop
1945,Fashion Model,prominent fashion model
1945,The Fatal Witness,bedford
1945,Federal Operator 99,fbi
1945,First Yank into Tokyo,committing
1945,Flame of Barbary Coast,morell
1945,Fog Island,island
1945,Follow That Woman,body
1945,The Friendly Ghost,train
1945,Frontier Gal,gulch
1945,The Frozen Ghost,rudi
1945,Getting Gertie's Garter,winter
1945,Girls of the Big House,prison
1945,God Is My Co-Pilot,chennault
1945,The Great Flamarion,flamarion
1945,Guest Wife,night
1945,Hangover Square,middleton
1945,Hare Tonic,image
1945,Hare Trigger,fight
1945,Here Come the Co-Eds,basketball
1945,Her Highness and the Bellboy,princess
1945,The Hidden Eye,lawyer
1945,High Powered,lunch
1945,Hollywood and Vine,emperor
1945,The Horn Blows at Midnight,planet
1945,Hotel Berlin,richter
1945,The House I Live In,boy
1945,House of Dracula,dracula
1945,The House on 92nd Street,gebhardt
1945,Idiots Deluxe,judge
1945,If a Body Meets a Body,article
1945,Incendiary Blonde,texas
1945,Isle of the Dead,aubyn
1945,It's a Pleasure,conscience
1945,Johnny Angel,passenger
1945,Jungle Queen,africa
1945,Jungle Raiders,trading
1945,Junior Miss,year
1945,The Kid Sister,sister
1945,Kiss and Tell,bazaar
1945,Know Your Enemy: Japan,film
1945,Lady on a Train,murderer
1945,Leave Her to Heaven,attorney
1945,Life with Feathers,cartoon
1945,The Lost Letter,diploma
1945,The Lost Weekend,coat
1945,"Love, Honor and Goodbye",actress
1984,Love Letters,relationship
1945,Main Street After Dark,posey
1945,Man Alive,speed
1945,The Man in Half Moon Street,prolong life
1945,Manhunt of Mystery Island,pacific isle
1945,The Man Who Walked Alone,family
1945,Masquerade in Mexico,bullfighter
1945,The Master Key,master
1945,A Medal for Benny,hypocrisy
1945,Micro-Phonies,singer
1945,Midnight Manhunt,reporter
1945,Mildred Pierce,police
1945,The Missing Corpse,slippery
1945,Molly and Me,peabody
1945,Mom and Dad,blackburn
1945,The Mouse Comes to Dinner,cork
1945,"Murder, He Says",fleagle
1945,My Name Is Julia Ross,mrs
1945,Navajo Kid,morrel
1945,The Naughty Nineties,river
1945,The Nazi Plan,maker
1945,Nob Hill,girl
1945,"Objective, Burma!",team
1945,Our Vines Have Tender Grapes,school
1945,Out of This World,radio
1945,Over 21,field
1945,Pardon My Past,grandpa
1945,The Picture of Dorian Gray,hallward
1945,Pillow of Death,medium
1945,Pillow to Post,court
1945,The Power of the Whistler,day
1945,Pride of the Marines,gun
1945,The Purple Monster Strikes,spaceship
1945,Pursuit to Algiers,knife
1945,Quiet Please!,hammer
1945,Rockin' in the Rockies,ranch
1945,Roughly Speaking,market
1945,A Royal Scandal,lover
1945,The Royal Mounted Rides Again,miner
1945,Rustlers' Hideout,water
1945,"Salome, Where She Danced",steed
1945,The Sailor Takes a Wife,york
1945,San Antonio,legare
1953,Scared Stiff,home
1945,Scarlet Street,wife
1945,Scotland Yard Investigator,hoffmeyer
1945,Secret Agent X-9,synthetic aviation
1945,Sherlock Holmes and the House of Fear,insurance
1945,Son of Lassie,war
1945,A Song to Remember,chopin
1945,The Southerner,field
1945,The Spanish Main,alvarado
1945,Spellbound,petersen
1945,State Fair,blue
1945,The Stork Club,club
1945,The Story of G.I. Joe,warnicki
1945,The Strange Affair of Uncle Harry,man
1945,Strange Confession,wife
1945,Sudan,leader
1945,Swingin' on a Rainbow,station
1945,Swing Shift Cinderella,godmother
1945,A Tale of Two Mice,catsello
1945,Target Invisible,flight
1945,Tarzan and the Amazons,boy
1945,Tee for Two,head
1945,Tell It to a Star,mrs
1945,They Were Expendable,brick
1945,The Thin Man Goes Home,clayworth
1945,This Man's Navy,trumpet
1945,Those Endearing Young Charms,brandt
1945,A Thousand and One Nights,aladdin
1945,Three Pests in a Mess,cemetery
1945,Thrill of a Romance,war
1945,"Thunderhead, Son of Flicka",thunderhead
1945,Tonight and Every Night,lundy
1945,A Tree Grows in Brooklyn,francie
1945,Twice Blessed,life style
1945,Under Western Skies,sheriff
1980,The Unseen,reservation
1945,The Vampire's Ghost,vampire
1945,A Walk in the Sun,rivera
1945,Wanderer of the Wasteland,collinshaw
1945,Week-End at the Waldorf,collyer
1945,White Pongo,gorilla
1945,Who's Guilty?,brother
1945,Within These Walls,howland
1945,Without Love,avenue
1945,The Woman in Green,moriarty
1945,The Woman Who Came Back,england
1945,Wonder Man,goofy
1945,You Came Along,shakespeare
1945,Zombies on Broadway,strager
1946,Abilene Town,time
1946,Accomplice,president
1946,Angel on My Shoulder,kagle
1946,Anna and the King of Siam,mongkut
1946,Baby Bottleneck,stork
1946,Bad Bascomb,beery
1946,Badman's Territory,coyote
1946,The Bamboo Blonde,captain
1946,The Bandit of Sherwood Forest,carta
1946,Baseball Bugs,gorilla
1946,The Beast with Five Fingers,hand
1946,Because of Him,letter
1946,Beer Barrel Polecats,market
1946,Bedlam,asylum
1946,The Best Years of Our Lives,home
1946,Beware,attendance
1946,The Big Sleep,home
1946,A Bird in the Head,panzer
1946,Black Angel,nightclub
1994,Black Beauty,lady
1946,The Blue Dahlia,buzz
1946,Blue Skies,potter
1946,Boston Blackie and the Law,blackie
1946,Bowery Bombshell,robber
1946,The Bride Wore Boots,war
1946,The Brute Man,police
1946,Bunker Hill Bunny,bug
1946,Canyon Passage,bragg
1946,The Cat Concerto,play
1946,Centennial Summer,exposition
1994,The Chase,car
1946,"Chick Carter, Detective",chick
1946,Child of Divorce,divorce
1946,Cinderella Jones,genius
1946,Claudia and David,jealousy
1946,A Close Call for Boston Blackie,blackie
1946,The Cockeyed Miracle,strike
1946,Colonel Effingham's Raid,meeting
1946,Courage of Lassie,war
1946,Criminal Court,marquette
1946,The Crimson Ghost,crimson
1946,Dangerous Millions,pilot turned soldier
1946,Dangerous Money,citing urgent
1946,Dark Alibi,petrie
1946,The Dark Corner,cathcart
1946,The Dark Mirror,place
1946,Daughter of Don Q,business district
1946,Deadline at Dawn,bartelli
1946,Death Valley,dance hall girl
2008,Deception,woman
1946,Decoy,money
1946,The Diary of a Chambermaid,captain
1946,Ding Dong Williams,meyerhold
1946,Do You Love Me,city
1946,Dragonwyck,dragonwyck
1946,Duel in the Sun,lewt
1946,Easy to Wed,newspaper
1946,The Fabulous Suzanne,diner
1946,Faithful in My Fashion,store
1946,The Falcon's Adventure,bragaza
1996,Fear,family
1946,Freddie Steps Out,school
1946,From This Day Forward,life
1946,G.I. Wanna Home,ethelreda
1946,Gallant Bess,permission
1946,Gallant Journey,air
1946,Gay Blades,production
1946,The Gay Cavalier,mission
1946,Genius at Work,latimer
1946,Gilda,mundson
1946,The Glass Alibi,dying girl
1946,God's Country,timber
1946,The Green Years,figure
1946,A Guy Could Change,daughter
1946,Hair-Raising Hare,footstep
1946,Heartbeat,reception
1946,Heldorado,helldorado
1946,Her Kind of Man,owner
1946,Her Sister's Secret,home
1946,Holiday in Mexico,ambassador
1946,Home Sweet Homicide,police
1946,The Hoodlum Saint,snarp
1946,Hop Harrigan,tank
1946,House of Horrors,female
1946,Humoresque,boray
1946,If I'm Lucky,campaign
1946,In Fast Company,cab
1946,The Invisible Informer,necklace
1946,It's Great to Be Young,burkett
1946,It's a Wonderful Life,loan
1946,Janie Gets Married,acquaintance
1946,The Jolson Story,dockstader
1946,Junior Prom,businessman
1946,Just Before Dawn,man
1946,The Kid from Brooklyn,speed
1964,The Killers,car
1946,Kitty Kornered,porky
1946,Lady Luck,gambler
1946,A Letter for Evie,girl
1946,Little Giant,morrison
1946,Little Iodine,iodine
1946,Little Mister Jim,servant
1946,Live Wires,slip
1946,Lost City of the Jungle,pendrang
1961,Lover Come Back,advertising
1946,The Madonna's Secret,police
1946,The Magnificent Rogue,townley
1946,Margie,school
1946,The Mask of Diijon,wife
1946,The Milky Waif,milk
1946,Miss Susie Slagle's,student
1946,Mr. Ace,issue
1946,My Darling Clementine,doc
1946,My Reputation,riette
1946,Mysterious Intruder,pontos
1946,The Mysterious Mr. M,waldron
1946,The Mysterious Mr. Valentine,plant
1956,Never Say Goodbye,wife
1946,Night Editor,cochrane
1946,A Night in Casablanca,stubel
1946,Night in Paradise,delarai
1946,Nobody Lives Forever,doc
1946,Nocturne,police
2009,Notorious,biggie
1946,The Notorious Lone Wolf,lanyard
1946,One More Tomorrow,defense
1946,O.S.S.,bernay
1946,Passkey to Danger,hanlon
1981,The Postman Always Rings Twice,california
1946,Racketeer Rabbit,gangster
1984,The Razor's Edge,life
1946,Rendezvous with Annie,friend
1946,The Return of Monte Cristo,seeks revenge
1946,Rhythm and Weep,hear piano
1946,Road to Utopia,larson
1946,A Scandal in Paris,vernet
1946,The Scarlet Horseman,matosca
1946,The Secret Heart,process
1946,The Secret of the Whistler,attack
1946,Sentimental Journey,afternoon
1946,Shadowed,golf
1946,She-Wolf of London,woman
1946,Shock,shock
1946,Sister Kenny,brack
1946,So Dark the Night,cassin
1946,Solid Serenade,instrument
1946,Somewhere in the Night,identity
1946,Song of the South,uncle
